id,lat,lng,artdtsch,gattungdeutsch,strname,hausnr,standortnr,pflanzjahr,standalter,bezirk,wassermenge,wassersumme,anzahlG
_jejb8z1ff,13.44447,52.53198,Japanische Zierkirsche 'Kanzan',undefined,Erich-Boltze-Straße,unbekannte Nummer,41030,2005,14,Pankow,25,25,1
_jemc1zvqm,13.34741,52.54932,Winter-Linde,LINDE,Togostraße,79,377700,1970,49,Mitte,50,100,2
_jen40dbju,13.46426,52.50986,Spitz-Ahorn,AHORN,Gryphiusstraße,unbekannte Nummer,GRYPHIUS,2002,17,Friedrichshain-Kreuzberg,25,50,2
_jfkvyjo0q,13.46016,52.51338,Amerikanische Rot-Eiche,EICHE,Kreutzigerstraße,unbekannte Nummer,KREUTZIG,1948,71,Friedrichshain-Kreuzberg,50,50,1
_jfnnsr22g,13.46783,52.51772,"Berg-Ahorn, Weiss-Ahorn",AHORN,unbekannte Straße,unbekannte Nummer,60114,1983,36,Friedrichshain-Kreuzberg,10,170,6
_jfsiir5hq,13.43351,52.55527,Holländische Linde,LINDE,Jacobsohnstraße,unbekannte Nummer,41438,1992,27,Pankow,25,25,1
_jg29ne7iz,13.44418,52.44592,Säulenzierkirsche,undefined,Parchimer Allee,unbekannte Nummer,3395,2018,1,Neukölln,10,60,3
_jg3kr5foo,13.41338,52.49021,"Sommer-Eiche, Stiel-Eiche",EICHE,Fichtestraße,unbekannte Nummer,01270,1967,52,Friedrichshain-Kreuzberg,50,125,3
_jg46y59rj,13.42129,52.47936,Winter-Linde,LINDE,Fontanestraße,14,1328,1960,59,Neukölln,50,100,2
_jglkcv1t0,13.25349,52.52,Winter-Linde,LINDE,Westendallee,81a,04813,1955,64,Charlottenburg-Wilmersdorf,50,100,2
_jgu5vsokr,13.34994,52.50116,Silber-Linde,LINDE,Courbièrestraße,12,17900,2001,18,Tempelhof-Schöneberg,10,20,2
_jgyc40163,13.46662,52.51969,Chinesische Wild-Birne,BIRNE,Samariterstraße,unbekannte Nummer,SAMARITE,2009,10,Friedrichshain-Kreuzberg,5,5,1
_jhcra5ujl,13.38723,52.46472,"Sommer-Eiche, Stiel-Eiche",EICHE,Götzstraße,unbekannte Nummer,1611,1987,32,Tempelhof-Schöneberg,10,10,1
_jheqvlnin,13.44498,52.53217,Japanische Zierkirsche 'Kanzan',undefined,Erich-Boltze-Straße,unbekannte Nummer,41030,2005,14,Pankow,25,25,1
_jhl5iaoa2,13.41898,52.49635,Ahorn,AHORN,unbekannte Straße,unbekannte Nummer,50033,1991,28,Friedrichshain-Kreuzberg,50,75,2
_jhqdjn5lb,13.44083,52.49898,Spitz-Ahorn,AHORN,Wrangelstraße,unbekannte Nummer,04951,1979,40,Friedrichshain-Kreuzberg,50,200,4
_ji7kbzssj,13.415,52.49414,Spitz-Ahorn,AHORN,Grimmstraße,unbekannte Nummer,01696,1977,42,Friedrichshain-Kreuzberg,5,5,1
_jie35nsa8,13.29333,52.51331,"Berg-Ahorn, Weiss-Ahorn",AHORN,Knobelsdorffstraße,23,02488,1974,45,Charlottenburg-Wilmersdorf,50,150,3
_jii1knixl,13.34194,52.48733,"Oxelbeere, Schwedische Mehlbeere",MEHLBEERE,Salzburger Straße,9,17823,2004,15,Tempelhof-Schöneberg,10,120,4
_jirx508kq,13.29181,52.50549,"Sommer-Eiche, Stiel-Eiche",EICHE,Trendelenburgstraße,2-7,04538,1932,87,Charlottenburg-Wilmersdorf,10,210,17
_jj9u1usoo,13.3679,52.5054,Gemeine Rosskastanie,ROSSKASTANIE,Potsdamer Straße,53,247000,1983,36,Mitte,10,885,84
_jja7xebyn,13.34202,52.4682,"Berg-Ahorn, Weiss-Ahorn",AHORN,Cranachstraße,6,17654,1989,30,Tempelhof-Schöneberg,50,100,2
_jjfrqsd1r,13.36615,52.50044,Spitz-Ahorn,AHORN,Pohlstraße,47,219620,2010,9,Mitte,25,25,1
_jjh1m10uu,13.4169,52.5524,Pyramiden-Hainbuche,HAINBUCHE,Kuglerstraße,unbekannte Nummer,41673,1983,36,Pankow,25,75,2
_jjo35a9zb,13.32414,52.47637,Spitz-Ahorn,AHORN,Stubenrauchstraße,37,17819,1990,29,Tempelhof-Schöneberg,50,50,1
_jjthn09g2,13.51741,52.49919,Kirsche,undefined,unbekannte Straße,4b,28SB14,2016,3,Lichtenberg,10,20,2
_jkcqz59u3,13.3203,52.47429,Spitz-Ahorn,AHORN,Deidesheimer Straße,25,17899,1975,44,Tempelhof-Schöneberg,10,80,8
_jkd90ou1w,13.4076,52.53961,Himalaja-Birke,BIRKE,unbekannte Straße,unbekannte Nummer,79441,2013,6,Pankow,50,50,1
_jke4k3h4l,13.34365,52.46059,Robinie,ROBINIE,Kniephofstraße,38a,2486,1970,49,Steglitz-Zehlendorf,25,30,2
_jkg6y35k1,13.4672,52.51607,Baum-Hasel,HASEL,Rigaer Straße,unbekannte Nummer,RIGAER,1999,20,Friedrichshain-Kreuzberg,50,100,2
_jkl4x0mpw,13.53166,52.49039,"Berg-Ahorn, Weiss-Ahorn",AHORN,Rudolf-Grosse-Straße,unbekannte Nummer,31SB31,1982,37,Lichtenberg,50,200,4
_jl893hyn9,13.44496,52.5234,Baum-Hasel,HASEL,Richard-Sorge-Straße,unbekannte Nummer,RICHARD-,2010,9,Friedrichshain-Kreuzberg,50,420,10
_jlfx4xnl5,13.38319,52.49393,Linde,LINDE,Hornstraße,unbekannte Nummer,02089,1985,34,Friedrichshain-Kreuzberg,50,210,5
_jlltkm1lb,13.4404,52.48069,Großblättrige Robinie,ROBINIE,Anzengruberstraße,10,322,2007,12,Neukölln,50,50,1
_jlov7hv4k,13.43244,52.47034,Amerikanische Linde,LINDE,Altenbraker Straße,19,79,1992,27,Neukölln,50,50,1
_jlpmfae8i,13.3003,52.5154,Herzblättrige Erle,ERLE,Haubachstraße,40,01860,1984,35,Charlottenburg-Wilmersdorf,10,70,7
_jm1u5ijwj,13.49258,52.42176,Linde,LINDE,Kappenstraße,6,,1935,84,Neukölln,50,50,1
_jm62bjjl8,13.34944,52.54899,Spitz-Ahorn,AHORN,Seestraße,35,30585,1996,23,Mitte,5,75,8
_jm6rc520p,13.33955,52.52493,Baum-Hasel,HASEL,Krefelder Straße,20,243400,1975,44,Mitte,5,5,1
_jm7ldthgu,13.42775,52.4814,Winter-Linde,LINDE,Mainzer Straße,42,2922,1975,44,Neukölln,50,175,4
_jmbq5t2k3,13.40645,52.50911,Winter-Linde 'Greenspire',LINDE,Alte Jakobstraße,90,165900,2000,19,Mitte,25,25,1
_jmcbz8xrc,13.34435,52.46508,Kaiser-Linde,LINDE,Rubensstraße,108,17730,2002,17,Tempelhof-Schöneberg,25,135,6
_jmt1jahst,13.43953,52.55235,Winter-Linde,LINDE,Friesickestraße,unbekannte Nummer,40912,1979,40,Pankow,25,25,1
_jn3fxfgs3,13.33396,52.47556,Sand-Birke,BIRKE,Perelsplatz,unbekannte Nummer,17786,2005,14,Tempelhof-Schöneberg,50,100,2
_jn6ji6okv,13.34744,52.54939,Silber-Linde,LINDE,Togostraße,4,377700,1980,39,Mitte,25,30,2
_jngetmecb,13.41489,52.50381,Linde,LINDE,Sebastianstraße,unbekannte Nummer,16252,2015,4,Friedrichshain-Kreuzberg,50,100,2
_jnhygyrbn,13.38079,52.4916,Chinesische Wild-Birne,BIRNE,Hagelberger Straße,unbekannte Nummer,01792,2010,9,Friedrichshain-Kreuzberg,50,100,2
_jnizoss0o,13.38467,52.55919,Silber-Linde,LINDE,Soldiner Straße,31,362800,1931,88,Mitte,5,5,1
_jnm9rraid,13.30124,52.51417,Winter-Linde,LINDE,Kaiser-Friedrich-Straße,87,02288,1991,28,Charlottenburg-Wilmersdorf,50,100,2
_jnr2ajy5l,13.38336,52.56186,Zierkirsche 'Pink Perfection',undefined,Fordoner Straße,8,361801,2014,5,Mitte,50,150,3
_jnzk4688r,13.34629,52.48162,Säulenförmiger Spitz-Ahorn,AHORN,Koburger Straße,13,17856,1994,25,Tempelhof-Schöneberg,50,125,3
_jo2701ses,13.43259,52.53515,Trauben-Kirsche 'Tiefurt',undefined,Dietrich-Bonhoeffer-Straße,unbekannte Nummer,,1983,36,Pankow,25,25,1
_joispslvn,13.53185,52.4908,"Berg-Ahorn, Weiss-Ahorn",AHORN,Rudolf-Grosse-Straße,unbekannte Nummer,31SB31,1982,37,Lichtenberg,50,50,1
_jonygkz7z,13.41864,52.55114,Säulenförmiger Spitz-Ahorn,AHORN,Erich-Weinert-Straße,unbekannte Nummer,40751,2000,19,Pankow,25,25,1
_jp0ahgz9b,13.27205,52.49145,Spitz-Ahorn,AHORN,Trabener Straße,51,04521,1981,38,Charlottenburg-Wilmersdorf,50,70,3
_jp2ec3vqt,13.42145,52.47946,Winter-Linde,LINDE,Fontanestraße,21,1328,1960,59,Neukölln,50,50,1
_jp3l6grfz,13.5228,52.56488,Holländische Linde,LINDE,unbekannte Straße,unbekannte Nummer,05GA02,1980,39,Lichtenberg,5,130,4
_jpe38ecn5,13.29765,52.49933,Amerikanische Linde,LINDE,Hektorstraße,18,01921,1996,23,Charlottenburg-Wilmersdorf,10,20,2
_jpkmb0wrg,13.47001,52.51738,Spitz-Ahorn,AHORN,unbekannte Straße,unbekannte Nummer,60114,1971,48,Friedrichshain-Kreuzberg,10,160,4
_jprngvk57,13.24924,52.43619,Gemeine Rosskastanie,ROSSKASTANIE,Beerenstraße,2,461,1965,54,Steglitz-Zehlendorf,5,25,3
_jq3nixiss,13.33905,52.47226,Winter-Linde 'Boehlje',LINDE,Wielandstraße,11,17747,2003,16,Tempelhof-Schöneberg,25,25,1
_jqe7z4smz,13.42968,52.5022,Rot-/Weißdorn,WEIßDORN,Muskauer Straße,unbekannte Nummer,03161,1986,33,Friedrichshain-Kreuzberg,25,25,1
_jrt0yqxpo,13.3391,52.47349,Spitz-Ahorn,AHORN,Wielandstraße,5,17747,1970,49,Tempelhof-Schöneberg,25,25,1
_jrxwmd33n,13.32706,52.47687,Spitz-Ahorn,AHORN,Südwestkorso,2,17736,1987,32,Tempelhof-Schöneberg,50,555,13
_jrxybxkl5,13.37233,52.50271,Pyramiden-Hainbuche,HAINBUCHE,Flottwellstraße,43,241600,2016,3,Mitte,10,115,6
_js2gbafzr,13.34953,52.48793,Kaiser-Linde,LINDE,Eisenacher Straße,58,,2001,18,Tempelhof-Schöneberg,50,50,1
_jsah2t8a5,13.32356,52.57074,Spitz-Ahorn,AHORN,unbekannte Straße,unbekannte Nummer,00006,1920,99,Reinickendorf,10,20,2
_jsfwyczmi,13.2795,52.59167,Zierapfel 'Eleyi',APFEL,unbekannte Straße,unbekannte Nummer,00755,2000,19,Reinickendorf,50,50,1
_jsgfv4ra6,13.34978,52.50126,Silber-Linde,LINDE,Courbièrestraße,7,17900,1992,27,Tempelhof-Schöneberg,50,80,4
_jsj2vr0h0,13.38149,52.46782,Spiegelrinden-Kirsche,undefined,Sennockstraße,25,4146,1989,30,Tempelhof-Schöneberg,25,25,1
_jsrxkvqhk,13.50093,52.5129,Winter-Linde,LINDE,Guntherstraße,unbekannte Nummer,21SB16,1965,54,Lichtenberg,25,25,1
_jsva6wzdt,13.36942,52.55057,Winter-Linde 'Greenspire',LINDE,Gottschedstraße,40,369500,1995,24,Mitte,50,150,3
_jtkyuhbff,13.33045,52.48504,Holländische Linde,LINDE,Wilhelmsaue,138,04868,1955,64,Charlottenburg-Wilmersdorf,25,175,7
_ju1vzuc1e,13.34936,52.40673,Hainbuche,HAINBUCHE,Waldsassener Straße,59,5336,2004,15,Tempelhof-Schöneberg,10,70,4
_ju8hfyvuq,13.31369,52.46794,Robinie,ROBINIE,Bonner Straße,GEGÜ.12,00656,1977,42,Charlottenburg-Wilmersdorf,25,195,13
_juqt01qph,13.38625,52.48709,Südlicher Zürgelbaum,ZÜRGELBAUM,Mehringdamm,unbekannte Nummer,03026,1957,62,Friedrichshain-Kreuzberg,50,50,1
_jutv5lbdc,13.30796,52.50275,Ahornblättrige Platane,PLATANE,Wilmersdorfer Straße,101,04884,1990,29,Charlottenburg-Wilmersdorf,10,90,6
_juuav0hne,13.31606,52.50711,"Berg-Ahorn, Weiss-Ahorn",AHORN,Wielandstraße,48-49,04840,1987,32,Charlottenburg-Wilmersdorf,25,25,1
_juwa0f5kf,13.42579,52.60477,Vogelbeere,MEHLBEERE,Schweizer Tal,unbekannte Nummer,06050,1998,21,Pankow,50,50,1
_jv88tulyz,13.44914,52.51803,Baum-Hasel,HASEL,Richard-Sorge-Straße,unbekannte Nummer,RICHARD-,1977,42,Friedrichshain-Kreuzberg,50,50,1
_jvm3ezihf,13.32499,52.46946,Sommer-Linde,LINDE,Goßlerstraße,21,17680,1950,69,Tempelhof-Schöneberg,50,50,1
_jvxiikiub,13.43597,52.47062,Japanischer Schnurbaum,undefined,Schierker Straße,9,3939,1955,64,Neukölln,10,10,1
_jwapo961x,13.5226,52.56516,Amerikanische Rot-Eiche,EICHE,Randowstraße,unbekannte Nummer,04SB05,1980,39,Lichtenberg,50,125,3
_jwch71ojn,13.32608,52.47878,"Sommer-Eiche, Stiel-Eiche",EICHE,Detmolder Straße,5,00957,1997,22,Charlottenburg-Wilmersdorf,25,125,3
_jwn3pusf6,13.46385,52.51954,Kaiser-Linde,LINDE,Dolziger Straße,unbekannte Nummer,DOLZIGER,1998,21,Friedrichshain-Kreuzberg,25,25,1
_jwq69jjqv,13.42322,52.54271,"Berg-Ahorn, Weiss-Ahorn",AHORN,Senefelderstraße,unbekannte Nummer,42683,1988,31,Pankow,25,25,1
_jx3b8hu97,13.32394,52.50388,Winter-Linde,LINDE,Grolmanstraße,31,01704,1960,59,Charlottenburg-Wilmersdorf,10,135,5
_jx6ev764d,13.49606,52.51432,Echter Rotdorn,WEIßDORN,Wotanstraße,unbekannte Nummer,21SB49,2017,2,Lichtenberg,5,10,2
_jxifz2gn2,13.32367,52.57094,Douglasfichte,DOUGLASIE,unbekannte Straße,unbekannte Nummer,00006,1950,69,Reinickendorf,10,20,2
_jxjaxnwgt,13.32215,52.43036,Rotblühende Rosskastanie,ROSSKASTANIE,Marienstraße,7,2966,2011,8,Steglitz-Zehlendorf,25,25,1
_jxju4ppmw,13.36252,52.4797,Baum-Hasel,HASEL,Gustav-Müller-Straße,31,17682,1984,35,Tempelhof-Schöneberg,10,60,6
_jxqqu6nds,13.46495,52.48539,Chinesische Wild-Birne,BIRNE,Defreggerstraße,unbekannte Nummer,020054,1997,22,Treptow-Köpenick,25,25,1
_jyir4o4ni,13.30708,52.41772,Winter-Linde,LINDE,Schwatlostraße,16,4075,1993,26,Steglitz-Zehlendorf,25,25,1
_jzd208y8q,13.36177,52.49125,Spitz-Ahorn,AHORN,Großgörschenstraße,2,17865,1972,47,Tempelhof-Schöneberg,50,50,1
_jzgzjpgl9,13.43615,52.53356,Japanische Zierkirsche 'Kanzan',undefined,Dietrich-Bonhoeffer-Straße,unbekannte Nummer,43605,2007,12,Pankow,50,50,1
_k0176h7m7,13.31164,52.50778,Dreidorniger Lederhülsenbaum,GLEDITSCHIE,Pestalozzistraße,88a-b,03433,1966,53,Charlottenburg-Wilmersdorf,10,640,32
_k089jzxoy,13.41998,52.52183,Gemeine Rosskastanie,ROSSKASTANIE,Berolinastraße,14,168900,1975,44,Mitte,25,50,4
_k0c18uxyc,13.32684,52.52859,Kleinkronige Winter-Linde,LINDE,Rostocker Straße,5,223620,2007,12,Mitte,50,75,2
_k0dm3qhe4,13.34218,52.4877,Sommer-Linde,LINDE,Apostel-Paulus-Straße,16,17909,1984,35,Tempelhof-Schöneberg,10,610,20
_k0guvkxv4,13.35273,52.45361,Sommer-Linde,LINDE,Sembritzkistraße,31,4138,1992,27,Steglitz-Zehlendorf,10,10,1
_k0s585xnf,13.39358,52.50337,Japanischer Schnurbaum,undefined,Fromet-und-Moses-Mendelssohn-Platz,unbekannte Nummer,10859,,undefined,Friedrichshain-Kreuzberg,50,50,1
_k0z333et5,13.44852,52.52262,Kaiser-Linde,LINDE,Pintschstraße,20,PINTSCHS,2013,6,Friedrichshain-Kreuzberg,25,110,5
_k15ugmy49,13.26257,52.51579,Apfel-Dorn,WEIßDORN,Ratzeburger Allee,unbekannte Nummer,03609,2008,11,Charlottenburg-Wilmersdorf,50,75,2
_k17zf457y,13.32197,52.46578,Spitz-Ahorn,AHORN,Lepsiusstraße,8,2750,1985,34,Steglitz-Zehlendorf,10,20,2
_k1dtjq3b6,13.38012,52.45977,Winter-Linde 'Greenspire',LINDE,Kaiserin-Augusta-Straße,19,2290,1999,20,Tempelhof-Schöneberg,50,300,6
_k1js7osn2,13.31775,52.50685,Kaiser-Linde,LINDE,Schlüterstraße,65,03977,1980,39,Charlottenburg-Wilmersdorf,10,10,1
_k1m2fcd26,13.43598,52.55503,Holländische Linde,LINDE,Charlottenburger Straße,unbekannte Nummer,40505,1945,74,Pankow,25,25,1
_k1rgwgw33,13.40418,52.54773,Feldahorn 'Elsrijk',AHORN,Korsörer Straße,unbekannte Nummer,41631,2009,10,Pankow,10,30,5
_k1u7r5fv7,13.41025,52.52064,Winter-Linde,LINDE,Panoramastraße,unbekannte Nummer,109580,1968,51,Mitte,25,25,1
_k1xnfgkdj,13.46362,52.4435,Borstige Robinie,ROBINIE,Ortolanweg,56,3338,2010,9,Neukölln,25,75,3
_k21sfeyhk,13.4777,52.61592,Vogelbeere,MEHLBEERE,Heimfriedstraße,unbekannte Nummer,41249,1997,22,Pankow,5,5,1
_k2bghk27c,13.46824,52.51764,Gewöhnliche Esche,ESCHE,unbekannte Straße,unbekannte Nummer,60114,1979,40,Friedrichshain-Kreuzberg,10,180,7
_k2yqx7511,13.31598,52.59678,Gemeine Rosskastanie,ROSSKASTANIE,Rosentreterpromenade,unbekannte Nummer,03783-Str,1907,112,Reinickendorf,10,10,1
_k35vduel7,13.42441,52.54266,Hainbuche,HAINBUCHE,Hiddenseer Straße,unbekannte Nummer,41302,2009,10,Pankow,5,5,1
_k385g4wxs,13.36253,52.47999,Baum-Hasel,HASEL,Gustav-Müller-Straße,32,17682,1989,30,Tempelhof-Schöneberg,25,25,1
_k38do9ruw,13.44369,52.48705,Sommer-Linde,LINDE,Bouchéstraße,0,6088,1987,32,Neukölln,50,100,2
_k3e25fwwo,13.55644,52.43642,Spitz-Ahorn 'Olmstedt',AHORN,Büchnerweg,unbekannte Nummer,70174,2000,19,Treptow-Köpenick,10,10,1
_k3h6gx13j,13.48713,52.54655,Baum-Hasel,HASEL,Manetstraße,unbekannte Nummer,13SB13,1995,24,Lichtenberg,10,30,3
_k3hbb255y,13.29884,52.51696,"Berg-Ahorn, Weiss-Ahorn",AHORN,Schustehrusstraße,31-41,04054,1990,29,Charlottenburg-Wilmersdorf,10,150,7
_k3m1qmb7b,13.40962,52.58933,Linde,LINDE,Fritz-Reuter-Straße,unbekannte Nummer,40917,1950,69,Pankow,5,5,1
_k498ovqjj,13.41851,52.55442,Kaiser-Linde,LINDE,Trelleborger Straße,unbekannte Nummer,43338,2004,15,Pankow,5,110,6
_k4dzb5o7u,13.42876,52.485,Kleinkronige Winter-Linde,LINDE,Reuterstraße,77,3681,2013,6,Neukölln,25,25,1
_k4ijvjfbh,13.28439,52.58886,Winter-Linde,LINDE,Berliner Straße,6,00512-Str,1999,20,Reinickendorf,25,100,4
_k4pfmz9q6,13.41035,52.55115,Hainbuche,HAINBUCHE,Seelower Straße,unbekannte Nummer,42665,1980,39,Pankow,50,200,7
_k59hq4h5e,13.36256,52.4825,Baum-Hasel,HASEL,Gustav-Müller-Straße,40,17682,1989,30,Tempelhof-Schöneberg,5,5,1
_k5objkz6n,13.3017,52.62816,Spitz-Ahorn,AHORN,Am Rosenanger,30,00237-Str,1990,29,Reinickendorf,50,100,2
_k5wxvz6kf,13.45355,52.50402,Pflaumenblättriger Weiss-Dorn,WEIßDORN,Lehmbruckstraße,2,LEHMBR,2015,4,Friedrichshain-Kreuzberg,25,25,1
_k60ekzwbz,13.3307,52.49004,Spitz-Ahorn,AHORN,Bundesallee,32,00806,1979,40,Charlottenburg-Wilmersdorf,25,25,1
_k65bd2bx0,13.47182,52.50793,Kaiser-Linde,LINDE,Gürtelstraße,unbekannte Nummer,GÜRTELST,2007,12,Friedrichshain-Kreuzberg,50,200,4
_k67746k5p,13.46412,52.50652,Kaiser-Linde,LINDE,Holteistraße,unbekannte Nummer,HOLTEIST,2008,11,Friedrichshain-Kreuzberg,50,110,3
_k6q41ph6g,13.29102,52.51236,"Berg-Ahorn, Weiss-Ahorn",AHORN,Horstweg,30,02093,1988,31,Charlottenburg-Wilmersdorf,50,500,11
_k6qhvsysx,13.45539,52.44166,Kobushi-Magnolie,MAGNOLIE,Grüner Weg,39,1726,2018,1,Neukölln,50,50,1
_k7779yr7c,13.34138,52.52767,Einblattakazie,ROBINIE,Wilhelmshavener Straße,2,220720,1975,44,Mitte,50,50,1
_k7djve6sp,13.34307,52.46056,Robinie,ROBINIE,Kniephofstraße,40,2486,2003,16,Steglitz-Zehlendorf,25,55,3
_k7f8rspuk,13.4407,52.46674,Linde,LINDE,Reinholdstraße,15,,1950,69,Neukölln,10,145,6
_k7pa0xf0h,13.46231,52.51872,Krim-Linde,LINDE,unbekannte Straße,unbekannte Nummer,60114,1969,50,Friedrichshain-Kreuzberg,50,250,5
_k7w6htt8i,13.47152,52.5171,Pflaumenblättriger Weiss-Dorn,WEIßDORN,unbekannte Straße,unbekannte Nummer,60114,2013,6,Friedrichshain-Kreuzberg,10,160,4
_k80iisuug,13.36515,52.55351,Säulenförmiger Spitz-Ahorn,AHORN,Oudenarder Straße,2,30622,2016,3,Mitte,5,5,1
_k81qehaj2,13.38164,52.49169,Rot-/Weißdorn,WEIßDORN,Hagelberger Straße,unbekannte Nummer,01792,1986,33,Friedrichshain-Kreuzberg,50,1120,50
_k8gjv2i0u,13.4151,52.56313,Krim-Linde,LINDE,Binzstraße,unbekannte Nummer,40333,1949,70,Pankow,5,5,1
_k8qrvy9tc,13.47206,52.49449,Feldahorn 'Elsrijk',AHORN,Friedrich-Junge-Straße,unbekannte Nummer,FRIEDRIC,1998,21,Friedrichshain-Kreuzberg,25,75,3
_k8ttff3vk,13.32213,52.4879,Krim-Linde,LINDE,Fechnerstraße,11,01242,1951,68,Charlottenburg-Wilmersdorf,25,25,1
_k8zy7xggl,13.44452,52.45388,Spitz-Ahorn,AHORN,Riesestraße,0,3714,1985,34,Neukölln,10,10,1
_k90fobppl,13.32581,52.5265,"Berg-Ahorn, Weiss-Ahorn",AHORN,Erasmusstraße,9,241300,1970,49,Mitte,50,300,6
_k972ltvhy,13.30197,52.52205,Birken-Pappel,PAPPEL,Bonhoefferufer,ggü. 3,,1981,38,Charlottenburg-Wilmersdorf,5,5,1
_k991mkfdw,13.47773,52.50619,Kugel-Ahorn,AHORN,Pfarrstraße,unbekannte Nummer,,2003,16,Lichtenberg,50,75,2
_k9epjd2o,13.51327,52.5063,Winter-Linde,LINDE,unbekannte Straße,unbekannte Nummer,24GA16,2001,18,Lichtenberg,10,170,5
_k9i09tjqq,13.41369,52.56312,Winter-Linde 'Greenspire',LINDE,Binzstraße,unbekannte Nummer,40333,2015,4,Pankow,10,10,1
_k9jjetdn0,13.46733,52.51903,Kaiser-Linde,LINDE,Dolziger Straße,unbekannte Nummer,DOLZIGER,1998,21,Friedrichshain-Kreuzberg,10,10,1
_k9ndbhxw0,13.34233,52.49558,Winter-Linde,LINDE,unbekannte Straße,unbekannte Nummer,17246.0,1956,63,Tempelhof-Schöneberg,5,5,1
_ka0mw9twt,13.29782,52.42505,Sand-Birke,BIRKE,Ruthnerweg,7-21,3840,1988,31,Steglitz-Zehlendorf,25,75,6
_kab0qegoo,13.40742,52.53322,Spitz-Ahorn,AHORN,Zionskirchstraße,unbekannte Nummer,43662,1995,24,Pankow,10,10,1
_kae61akew,13.41564,52.55178,Spitz-Ahorn,AHORN,Erich-Weinert-Straße,unbekannte Nummer,40751,1988,31,Pankow,10,30,3
_kax9vjpv8,13.34208,52.55745,Winter-Linde,LINDE,Dubliner Straße,8,30568,1964,55,Mitte,50,75,2
_kb0tu25ii,13.35768,52.52097,Zier-Feld-Ahorn 'Red Shine',AHORN,Flemingstraße,4,241500,2017,2,Mitte,10,10,1
_kb1xayuw0,13.41951,52.54758,Amberbaum,AMBERBAUM,Pappelallee,unbekannte Nummer,42184,2016,3,Pankow,50,450,10
_kb49k40iu,13.36321,52.54858,Silber-Linde 'Szeleste',LINDE,Prinz-Eugen-Straße,15,30619,2016,3,Mitte,50,150,3
_kbpu6uhdo,13.40282,52.55339,Spitz-Ahorn,AHORN,Malmöer Straße,unbekannte Nummer,41874,1991,28,Pankow,10,60,3
_kbuwc0z9b,13.41349,52.55399,Winter-Linde,LINDE,Bornholmer Straße,unbekannte Nummer,06087,1993,26,Pankow,50,50,1
_kbux3f3qd,13.45681,52.52304,Spitz-Ahorn,AHORN,unbekannte Straße,unbekannte Nummer,80101,2007,12,Pankow,25,460,23
_kbv5flflh,13.39303,52.55686,Winter-Linde,LINDE,Soldiner Straße,2,362800,2004,15,Mitte,50,50,1
_kbwf1xogn,13.43108,52.50094,Winter-Linde,LINDE,Lausitzer Platz,unbekannte Nummer,07050,1981,38,Friedrichshain-Kreuzberg,50,50,1
_kcn0fufr0,13.34623,52.49858,Ahornblättrige Platane,PLATANE,Martin-Luther-Straße,11,17704,1973,46,Tempelhof-Schöneberg,5,5,1
_kcqqac822,13.22616,52.43308,Gemeine Rosskastanie,ROSSKASTANIE,Niklasstraße,33a,3248,1945,74,Steglitz-Zehlendorf,25,100,7
_kcznsxeud,13.40983,52.5282,"Sommer-Eiche, Stiel-Eiche",EICHE,Linienstraße,41,182000,2002,17,Mitte,50,225,5
_kd1dxgvx8,13.46209,52.51698,Baum-Hasel,HASEL,Rigaer Straße,unbekannte Nummer,RIGAER,1999,20,Friedrichshain-Kreuzberg,10,10,1
_kd98r75j6,13.29273,52.50388,Echter Rotdorn,WEIßDORN,Friedbergstraße,36,01380,1991,28,Charlottenburg-Wilmersdorf,5,10,2
_kd9jkm9ql,13.43824,52.59696,Moor-Birke,BIRKE,unbekannte Straße,unbekannte Nummer,388,2018,1,Pankow,10,10,1
_kdaifdzjc,13.52228,52.48501,Winter-Linde,LINDE,Dorotheastraße,unbekannte Nummer,30SB04,1998,21,Lichtenberg,25,285,10
_kdczoypya,13.42589,52.5476,Trauben-Kirsche,undefined,Zelterstraße,unbekannte Nummer,43646,1995,24,Pankow,10,70,7
_kdn7lfo9d,13.38618,52.45977,Holländische Linde,LINDE,Theodorstraße,7,4473,1965,54,Tempelhof-Schöneberg,50,50,1
_kdte8g41r,13.30207,52.47026,Japanische Zierkirsche 'Kanzan',undefined,Borkumer Straße,2,00666,1979,40,Charlottenburg-Wilmersdorf,50,100,2
_kdx1rm7k1,13.20233,52.52375,Winter-Linde,LINDE,Weißenburger Straße,33,04770-Str,1979,40,Spandau,10,20,2
_ke2z2s26k,13.42247,52.57763,Linde,LINDE,Achtermannstraße,unbekannte Nummer,40006,1984,35,Pankow,10,70,7
_ke6ltzrex,13.44162,52.47878,Japanischer Schnurbaum,undefined,Donaustraße,52,1000,2013,6,Neukölln,25,250,6
_ked5xokqi,13.30663,52.51654,Fächerblattbaum,GINKGO,Richard-Wagner-Straße,ggü. 51,03697,1984,35,Charlottenburg-Wilmersdorf,25,85,4
_ken3lea65,13.37611,52.55309,Winter-Linde,LINDE,Uferstraße,2,378400,1971,48,Mitte,50,75,2
_keszbri7z,13.2873,52.50316,Spitz-Ahorn,AHORN,Herbartstraße,28,01942,1934,85,Charlottenburg-Wilmersdorf,50,50,1
_kfh6ig5m0,13.37146,52.47862,Spitz-Ahorn,AHORN,Gontermannstraße,11,1629,1970,49,Tempelhof-Schöneberg,50,50,1
