id,lat,lng,artdtsch,gattungdeutsch,strname,hausnr,standortnr,pflanzjahr,standalter,bezirk,zeit,wassermenge,wassersumme
_6xy7l4d5f,13.449720000000001,52.44846,"Berg-Ahorn, Weiss-Ahorn",AHORN,Fritz-Reuter-Allee,46,1414,2012.0,7,Neukölln,2020-05-21 09:36:07.397345+00,25,50
_6xyw6vrcs,13.462829999999999,52.48603000000001,Sommer-Linde,LINDE,Herkomerstraße,undefined,20114,1994.0,25,Treptow-Köpenick,2020-08-16 15:14:31.812703+00,5,5
_6xzx1d9q7,13.336720000000001,52.53248000000001,Birken-Pappel,PAPPEL,Oldenburger Straße,25,220420,1985.0,34,Mitte,2020-08-17 17:30:09.117072+00,50,100
_6y4ql2shp,13.42498,52.543659999999996,Hainbuche,HAINBUCHE,Stargarder Straße,undefined,42762,1990.0,29,Pankow,2020-05-24 13:43:58.349785+00,10,20
_6y7xbu0gc,13.41497,52.5476,Spitz-Ahorn,AHORN,Stargarder Straße,undefined,42762,1990.0,29,Pankow,2020-08-21 00:50:34.047868+00,25,25
_6y7yaiilr,13.446270000000002,52.521609999999995,Baum-Hasel,HASEL,Richard-Sorge-Straße,undefined,RICHARD-,1977.0,42,Friedrichshain-Kreuzberg,2020-09-01 10:41:27.685243+00,25,125
_6yyo9odbr,13.457970000000001,52.550380000000004,Kleinkronige Winter-Linde,LINDE,Pistoriusstraße,undefined,42262,2006.0,13,Pankow,2020-08-16 18:40:57.112981+00,10,35
_6znxbdwt3,13.377239999999999,52.554930000000006,Spitz-Ahorn,AHORN,Koloniestraße,7,371500,1949.0,70,Mitte,2020-08-24 10:04:47.618507+00,50,210
_6zom3ocw3,13.47826,52.49165,Holländische Linde,LINDE,undefined,undefined,GRTUN1,1913.0,106,Friedrichshain-Kreuzberg,2020-08-06 07:18:38.691952+00,50,100
_700l09px8,13.3088,52.52466,Pyramiden-Hainbuche,HAINBUCHE,Nordhauser Straße,11,03266,1993.0,26,Charlottenburg-Wilmersdorf,2020-08-16 20:46:56.607122+00,25,25
_70i98uh0e,13.27554,52.51538000000001,"Sommer-Eiche, Stiel-Eiche",EICHE,Eichenallee,3,01085,1980.0,39,Charlottenburg-Wilmersdorf,2020-07-16 15:58:54.403068+00,10,20
_70n3b7ipf,13.434379999999999,52.54629,Apfel-Dorn,WEIßDORN,Gubitzstraße,undefined,41126,2017.0,2,Pankow,2020-08-11 17:20:23.31944+00,25,125
_70u2e9scy,13.28096,52.5859,Spitz-Ahorn,AHORN,Medebacher Weg,7,03023-Str,2000.0,19,Reinickendorf,2020-06-21 08:46:56.509553+00,10,380
_70yactv7l,13.37975,52.49482,Linde,LINDE,Möckernstraße,undefined,03096,1946.0,73,Friedrichshain-Kreuzberg,2020-06-04 18:02:21.580518+00,50,50
_713slsbyb,13.41291,52.554019999999994,Winter-Linde,LINDE,Bornholmer Straße,undefined,06087,1993.0,26,Pankow,2020-08-17 12:47:44.459288+00,50,50
_71a1k13zx,13.44904,52.49006,Kleinkronige Winter-Linde,LINDE,Karl-Kunger-Straße,undefined,10144,1999.0,20,Treptow-Köpenick,2020-05-24 12:29:06.565547+00,25,75
_71kispdor,13.505139999999999,52.512130000000006,Sommer-Linde,LINDE,Skandinavische Straße,undefined,25SB07,1924.0,95,Lichtenberg,2020-08-11 09:07:25.085293+00,25,25
_727501mh1,13.4566,52.51098,Kaiser-Linde,LINDE,Simon-Dach-Straße,undefined,SIMON-DA,2006.0,13,Friedrichshain-Kreuzberg,2020-05-22 10:09:36.567336+00,5,45
_72c8rljhq,13.3498,52.50088,Silber-Linde,LINDE,Courbièrestraße,9,17900,1992.0,27,Tempelhof-Schöneberg,2020-06-04 18:31:19.05374+00,50,95
_72g13kp0z,13.33095,52.44716999999999,Spitz-Ahorn,AHORN,Johanna-Stegen-Straße,13,002245,1982.0,37,Steglitz-Zehlendorf,2020-08-25 13:37:27.528811+00,25,60
_72gn56k5c,13.29315,52.51225,"Berg-Ahorn, Weiss-Ahorn",AHORN,Horstweg,8,02093,1987.0,32,Charlottenburg-Wilmersdorf,2020-05-25 21:25:23.228486+00,10,110
_737378wsk,13.27958,52.59176,Zierapfel 'Eleyi',APFEL,undefined,undefined,00755,2000.0,19,Reinickendorf,2020-07-23 09:36:14.411041+00,50,50
_73jtj0lie,13.44461,52.51041,Schwarz-Pappel,PAPPEL,undefined,undefined,62161,1953.0,66,Friedrichshain-Kreuzberg,2020-05-22 13:30:13.415093+00,50,50
_73ku0jnrh,13.3894,52.586769999999994,Kaiser-Linde,LINDE,Friedrich-Engels-Straße,undefined,40899,2014.0,5,Pankow,2020-06-01 12:03:42.455675+00,25,25
_74gb8jngl,13.3785,52.47694,Baum-Hasel,HASEL,Manfred-von-Richthofen-Straße,95,2930,2013.0,6,Tempelhof-Schöneberg,2020-05-21 12:27:16.403678+00,50,160
_75bm1lttr,13.46915,52.51242,Kaiser-Linde,LINDE,Scharnweberstraße,51,SCHARNWE,2015.0,4,Friedrichshain-Kreuzberg,2020-07-11 16:53:45.361682+00,10,235
_75c2destu,13.43415,52.499669999999995,Robinie,ROBINIE,Skalitzer Straße,undefined,04193,1988.0,31,Friedrichshain-Kreuzberg,2020-08-24 10:41:48.166352+00,25,25
_75dow2jc8,13.261829999999998,52.51784,Amerikanische Rot-Eiche,EICHE,Eichenallee,55A,01085,1985.0,34,Charlottenburg-Wilmersdorf,2020-05-22 07:17:06.865201+00,50,50
_75iwxjm1k,13.40289,52.489630000000005,Baum-Hasel,HASEL,Gneisenaustraße,undefined,01588,1968.0,51,Friedrichshain-Kreuzberg,2020-05-30 10:21:50.340976+00,25,125
_75xoiix9c,13.431470000000001,52.49018,Winter-Linde,LINDE,Nansenstraße,14,3173,1998.0,21,Neukölln,2020-06-01 15:03:59.585835+00,25,35
_76mjhy3tn,13.43948,52.44927,Winter-Linde,LINDE,Alt-Britz,50,72,1900.0,119,Neukölln,2020-05-21 09:51:28.34362+00,10,10
_76n6oee1n,13.33443,52.4906,Silber-Linde,LINDE,Güntzelstraße,64,01740,1965.0,54,Charlottenburg-Wilmersdorf,2020-07-03 20:02:44.728093+00,25,25
_772cibo46,13.422920000000001,52.5217,Baum-Hasel,HASEL,Berolinastraße,7,168900,1970.0,49,Mitte,2020-07-17 09:11:37.057558+00,50,50
_773to6zt4,13.404760000000001,52.508669999999995,Spitz-Ahorn,AHORN,Seydelstraße,16,193100,1998.0,21,Mitte,2020-09-24 14:29:13.7149+00,10,10
_775vesv1s,13.33296,52.48966,Silber-Linde 'Szeleste',LINDE,Prinzregentenstraße,11,03545,2017.0,2,Charlottenburg-Wilmersdorf,2020-08-13 13:49:24.566963+00,25,100
_7792p8m6i,13.25167,52.45021,Sand-Birke,BIRKE,Argentinische Allee,131,000331,1989.0,30,Steglitz-Zehlendorf,2020-08-16 19:57:26.934244+00,10,10
_77gbk33j1,13.33755,52.486880000000006,Echter Rotdorn,WEIßDORN,Bozener Straße,7,17895,2017.0,2,Tempelhof-Schöneberg,2020-06-05 19:03:09.600132+00,25,75
_77gcmseep,13.40011,52.58712,Winter-Linde 'Greenspire',LINDE,Uhlandstraße,undefined,43365,2016.0,3,Pankow,2020-05-25 07:18:44.618082+00,10,135
_77mdf9jk4,13.41787,52.56336999999999,Winter-Linde 'Greenspire',LINDE,Binzstraße,undefined,40333,2015.0,4,Pankow,2020-06-24 10:45:29.222224+00,10,10
_782lhbc7z,13.29946,52.471540000000005,Apfel-Dorn,WEIßDORN,Sylter Straße,9,04394,2001.0,18,Charlottenburg-Wilmersdorf,2020-05-19 11:40:18.31934+00,50,400
_786fe60pl,13.443220000000002,52.486630000000005,Winter-Linde 'Greenspire',LINDE,Bouchéstraße,52,6088,2008.0,11,Neukölln,2020-06-10 20:53:51.233551+00,10,10
_78u4x7z3g,13.42251,52.5479,Ahornblättrige Platane,PLATANE,Wichertstraße,undefined,43547,1938.0,81,Pankow,2020-05-30 15:31:58.986263+00,50,275
_78v7no59t,13.471670000000001,52.51095,Apfel-Dorn,WEIßDORN,Jessnerstraße,35,JESSNERS,2016.0,3,Friedrichshain-Kreuzberg,2020-05-19 13:59:39.604716+00,5,25
_78wy51f7z,13.431770000000002,52.48432,Winter-Linde,LINDE,Donaustraße,120,1000,1960.0,59,Neukölln,2020-08-16 23:39:32.806185+00,50,50
_797pcdub5,13.33281,52.528909999999996,Säulen-Weiss-Dorn,WEIßDORN,Waldenserstraße,13,220920,2013.0,6,Mitte,2020-08-19 18:01:23.797173+00,25,35
_79d3cmc9k,13.431,52.48458,Winter-Linde,LINDE,Donaustraße,8,1000,1955.0,64,Neukölln,2020-08-06 21:23:33.349007+00,50,150
_79v1sjabx,13.312079999999998,52.5088,Kaiser-Linde,LINDE,Goethestraße,57,01605,1986.0,33,Charlottenburg-Wilmersdorf,2020-05-19 14:25:53.532873+00,25,50
_7a0ghcdxs,13.37897,52.53671,Baum-Hasel,HASEL,Wöhlertstraße,9,197200,2006.0,13,Mitte,2020-05-25 09:20:29.797775+00,10,15
_7a0rnr9zm,13.349879999999999,52.479659999999996,Blutpflaume,undefined,Gustav-Freytag-Straße,5,17872,1968.0,51,Tempelhof-Schöneberg,2020-06-03 20:30:53.366066+00,10,10
_7a887v3zx,13.42305,52.50043,Winter-Linde,LINDE,Heinrichplatz,undefined,06999,2008.0,11,Friedrichshain-Kreuzberg,2020-08-16 12:36:36.080899+00,25,105
_7afwxuue6,13.36115,52.502419999999994,Echter Rotdorn,WEIßDORN,Kluckstraße,33,243000,1997.0,22,Mitte,2020-09-17 16:26:45.432383+00,50,50
_7al2tkhmu,13.36089,52.50155,Holländische Linde,LINDE,Pohlstraße,87,219620,1955.0,64,Mitte,2020-05-22 10:48:20.701923+00,25,125
_7axkvnqcx,13.528720000000002,52.48196,Silber-Linde,LINDE,Drachenfelsstraße,"H.Nr,5",31SB07,2004.0,15,Lichtenberg,2020-06-02 13:16:19.495827+00,25,325
_7b38v7xf8,13.33576,52.52145,Baum-Hasel,HASEL,Elberfelder Straße,19,221420,1990.0,29,Mitte,2020-08-27 12:25:35.588447+00,10,10
_7b73o5xcc,13.336879999999999,52.42698,Sommer-Linde,LINDE,Frobenstraße,18,001420,1988.0,31,Steglitz-Zehlendorf,2020-08-13 08:45:19.54471+00,50,50
_7bnp9fzcp,13.498460000000001,52.50277,"Berg-Ahorn, Weiss-Ahorn",AHORN,Marie-Curie-Allee,undefined,24SB29,1982.0,37,Lichtenberg,2020-06-29 13:40:24.992858+00,5,5
_7bq8bzfv9,13.43201,52.50172,Chinesische Wild-Birne,BIRNE,Eisenbahnstraße,3,01107,2017.0,2,Friedrichshain-Kreuzberg,2020-07-17 17:39:26.434232+00,50,600
_7brrzpwx2,13.46654,52.550819999999995,Ahornblättrige Platane,PLATANE,Indira-Gandhi-Straße,undefined,41774,1994.0,25,Pankow,2020-05-26 16:08:56.857182+00,25,25
_7buctlr92,13.43348,52.53483000000001,Birne,BIRNE,Dietrich-Bonhoeffer-Straße,undefined,43605,2000.0,19,Pankow,2020-06-05 19:08:16.139039+00,10,45
_7bv6x8uxt,13.46316,52.527640000000005,Spitz-Ahorn,AHORN,Erich-Kuttner-Straße,undefined,19SB10,1984.0,35,Lichtenberg,2020-07-22 21:05:46.958663+00,50,200
_7cudhx3mq,13.447779999999998,52.49292,Ahornblättrige Platane,PLATANE,Kiefholzstraße,undefined,10294,2019.0,0,Treptow-Köpenick,2020-06-14 18:11:19.942005+00,5,20
_7dgq9chd0,13.293470000000001,52.494769999999995,Spitz-Ahorn,AHORN,Seesener Straße,41,04118,1975.0,44,Charlottenburg-Wilmersdorf,2020-08-09 11:23:53.21192+00,25,50
_7ehcdy845,13.41973,52.487559999999995,Spitz-Ahorn 'Royal Red',AHORN,Hasenheide,undefined,01851,2008.0,11,Friedrichshain-Kreuzberg,2020-05-21 06:18:05.858581+00,25,75
_7elj867s7,13.26837,52.510130000000004,Rotblühende Rosskastanie,ROSSKASTANIE,Kastanienallee,23,02345,2003.0,16,Charlottenburg-Wilmersdorf,2020-08-06 11:16:30.840381+00,25,25
_7exgzewmo,13.4347,52.48551,Holländische Linde,LINDE,Weichselstraße,15,4755,1983.0,36,Neukölln,2020-05-22 16:05:50.984588+00,5,55
_7fad4lmdc,13.4429,52.47266,Kleinkronige Winter-Linde,LINDE,Kirchhofstraße,42,2412,1986.0,33,Neukölln,2020-08-06 19:24:32.400931+00,25,25
_7fhcvv410,13.43169,52.51481,Kaiser-Linde,LINDE,Andreasstraße,undefined,ANDREASS,2010.0,9,Friedrichshain-Kreuzberg,2020-06-06 21:58:12.01909+00,50,150
_7fv21pij9,13.45473,52.52335,Kaiser-Linde,LINDE,Straßmannstraße,50,STRAßMAN,2011.0,8,Friedrichshain-Kreuzberg,2020-05-24 14:28:38.024649+00,25,25
_7g55lnskf,13.37093,52.54201,Kleinkronige Winter-Linde,LINDE,Schönwalder Straße,16,364400,2010.0,9,Mitte,2020-09-22 11:42:06.39635+00,50,150
_7g63ul30g,13.36253,52.48056,Echte Mehlbeere,MEHLBEERE,Gustav-Müller-Straße,34,17682,1991.0,28,Tempelhof-Schöneberg,2020-05-26 06:36:09.980301+00,10,10
_7gbpjo6fh,13.379760000000001,52.49504,Linde,LINDE,Möckernstraße,undefined,03096,1951.0,68,Friedrichshain-Kreuzberg,2020-06-04 18:02:40.068775+00,50,50
_7gcyqoi7q,13.30521,52.49635,Spitz-Ahorn,AHORN,Eisenzahnstraße,58,01110,1986.0,33,Charlottenburg-Wilmersdorf,2020-06-03 15:04:49.981079+00,25,25
_7gi1vaex8,13.46613,52.517269999999996,Chinesische Wild-Birne,BIRNE,Schreinerstraße,undefined,SCHREIN,1999.0,20,Friedrichshain-Kreuzberg,2020-05-26 17:00:11.837182+00,10,20
_7gk6d2zk0,13.466560000000001,52.51708000000001,Chinesische Wild-Birne,BIRNE,Schreinerstraße,undefined,SCHREIN,1999.0,20,Friedrichshain-Kreuzberg,2020-05-26 17:05:51.869888+00,10,20
_7gqhuzlxo,13.32506,52.473459999999996,Sommer-Linde,LINDE,Taunusstraße,27,17744,1970.0,49,Tempelhof-Schöneberg,2020-05-23 07:48:43.278897+00,25,300
